idHotel	name	description	price	idAsUUID
15	Pokój superior 2 os.	2-os. (możliwość 1 dostawki),  ok. 31 m²,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  telefon,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon, taras lub ogródek (stolik i krzesełka, suszarka),  widok na ogród,  za opłatą: zestaw do kawy/herbaty, minibar	8229	4307c511-3d6c-4401-91e7-a931bf33fc1a
15	Pokój deluxe 2 os.	2-os. (możliwość 1 dostawki),  ok. 31 m²,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  telefon,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon, taras lub ogródek (stolik i krzesełka, suszarka),  częściowy widok na morze,  za opłatą: zestaw do kawy/herbaty, minibar	8949	d25f53a4-a31c-48dc-ae07-2f8bcf3ec35a
15	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki),  ok. 31 m²,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  telefon,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon, taras lub ogródek (stolik i krzesełka),  widok na ogród lub basen,  za opłatą: minibar	7169	44fa620a-db13-43e3-a20f-ddbf5156937d
15	Pokój superior 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki),  ok. 31 m²,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  telefon,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon, taras lub ogródek (stolik i krzesełka, suszarka),  widok na ogród,  za opłatą: zestaw do kawy/herbaty, minibar	8759	b262e9c5-7c72-4f85-a385-2b42a340d62f
15	Pokój deluxe 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki),  ok. 31 m²,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  telefon,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon, taras lub ogródek (stolik i krzesełka, suszarka),  częściowy widok na morze,  za opłatą: zestaw do kawy/herbaty, minibar	9839	bd796538-8291-43c5-830c-4c6152d4b105
16	Pokój 1 os.	2-os. (możliwość 1 dostawki),  ok. 40 m²,  nowoczesny i zadbany,  indywidualnie starowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizor,  telefon,  lodówka,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka)	3433	07139e8a-1ab1-48fc-84a6-56cb50e95600
16	Pokój 2 os.	2-os. (możliwość 1 dostawki),  ok. 40 m²,  nowoczesny i zadbany,  indywidualnie starowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizor,  telefon,  lodówka,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka)	2219	440304d7-047c-48dc-9a38-c5cac6984784
16	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki),  ok. 40 m²,  nowoczesny i zadbany,  indywidualnie starowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizor,  telefon,  lodówka,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka)	2219	806ffab6-1272-4eaf-9dd1-da8e14b53597
18	Pokój 1 os.	2-os. (możliwość 1 lub 2 dostawek w formie dwuosobowej sofy),  ok. 22 m²,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  boczny i frontalny widok na morze za dopłatą,  za opłatą: sejf (ok. 2 EUR/dzień), czajnik (ok. 1 EUR/dzień), minibar (na życzenie, płatny wg konsumpcji), zestaw do kawy i herbaty (na życzenie, ok. 3 EUR/dzień), internet bezprzewodowy (jedno urządzenie – ok. 6 EUR/dzień, ok. 12 EUR/3 dni, ok. 19 EUR/7 dni)	6308	f5fefb4b-39d0-4ca9-a8e5-fca55c4331ca
18	Pokój 2 os.	2-os. (możliwość 1 lub 2 dostawek w formie dwuosobowej sofy),  ok. 22 m²,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  boczny i frontalny widok na morze za dopłatą,  za opłatą: sejf (ok. 2 EUR/dzień), czajnik (ok. 1 EUR/dzień), minibar (na życzenie, płatny wg konsumpcji), zestaw do kawy i herbaty (na życzenie, ok. 3 EUR/dzień), internet bezprzewodowy (jedno urządzenie – ok. 6 EUR/dzień, ok. 12 EUR/3 dni, ok. 19 EUR/7 dni)	5009	d616f2a5-dd63-49cd-9f49-8015fb8753a4
18	Pokój 2 os. boczny widok na morze	2-os. (możliwość 1 lub 2 dostawek w formie dwuosobowej sofy),  ok. 22 m²,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  frontalny widok na morze,  za opłatą: sejf (ok. 2 EUR/dzień), czajnik (ok. 1 EUR/dzień), minibar (na życzenie, płatny wg konsumpcji), zestaw do kawy i herbaty (na życzenie, ok. 3 EUR/dzień), internet bezprzewodowy (jedno urządzenie – ok. 6 EUR/dzień, ok. 12 EUR/3 dni, ok. 19 EUR/7 dni),  widok na morze	5607	4b4b85a1-bd1b-4bd5-8361-ef3214f329c7
18	Pokój 2 os. widok na morze	2-os. (możliwość 1 lub 2 dostawek w formie dwuosobowej sofy),  ok. 22 m²,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  frontalny widok na morze,  za opłatą: sejf (ok. 2 EUR/dzień), czajnik (ok. 1 EUR/dzień), minibar (na życzenie, płatny wg konsumpcji), zestaw do kawy i herbaty (na życzenie, ok. 3 EUR/dzień), internet bezprzewodowy (jedno urządzenie – ok. 6 EUR/dzień, ok. 12 EUR/3 dni, ok. 19 EUR/7 dni),  widok na morze	6007	5f6f61dc-00e4-4863-8939-bc11ffd0c603
18	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 lub 2 dostawek w formie dwuosobowej sofy),  ok. 22 m²,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  boczny i frontalny widok na morze za dopłatą,  za opłatą: sejf (ok. 2 EUR/dzień), czajnik (ok. 1 EUR/dzień), minibar (na życzenie, płatny wg konsumpcji), zestaw do kawy i herbaty (na życzenie, ok. 3 EUR/dzień), internet bezprzewodowy (jedno urządzenie – ok. 6 EUR/dzień, ok. 12 EUR/3 dni, ok. 19 EUR/7 dni)	5009	1b6d121a-0512-4fba-b794-a8af57a9c1b6
18	Pokój 2 os. + 1 dostawka, boczny widok na morze	2-os. (możliwość 1 lub 2 dostawek w formie dwuosobowej sofy),  ok. 22 m²,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  frontalny widok na morze,  za opłatą: sejf (ok. 2 EUR/dzień), czajnik (ok. 1 EUR/dzień), minibar (na życzenie, płatny wg konsumpcji), zestaw do kawy i herbaty (na życzenie, ok. 3 EUR/dzień), internet bezprzewodowy (jedno urządzenie – ok. 6 EUR/dzień, ok. 12 EUR/3 dni, ok. 19 EUR/7 dni),  widok na morze	5906	61394474-c20e-485f-8506-109ea2887263
18	Pokój 2 os. + 1 dostawka, widok na morze	2-os. (możliwość 1 lub 2 dostawek w formie dwuosobowej sofy),  ok. 22 m²,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  frontalny widok na morze,  za opłatą: sejf (ok. 2 EUR/dzień), czajnik (ok. 1 EUR/dzień), minibar (na życzenie, płatny wg konsumpcji), zestaw do kawy i herbaty (na życzenie, ok. 3 EUR/dzień), internet bezprzewodowy (jedno urządzenie – ok. 6 EUR/dzień, ok. 12 EUR/3 dni, ok. 19 EUR/7 dni),  widok na morze	6506	d2b49503-ae5f-4796-95c5-b27128914ba3
18	Suite 3 os.	3-os. (możliwość 1 dostawki - rozkładana sofa),  ok. 44 m²,  sypialnia i pokój dzienny oddzielone drzwiami,  klimatyzowany,  2 łazienki (wanna lub prysznic, wc, suszarka),  telewizja satelitarna,  lodówka,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  za opłatą: sejf (ok. 2 EUR/dzień), czajnik (ok. 1 EUR/dzień), minibar (na życzenie, płatny wg konsumpcji), zestaw do kawy i herbaty (na życzenie, ok. 3 EUR/dzień), internet bezprzewodowy (jedno urządzenie – ok. 6 EUR/dzień, ok. 12 EUR/3 dni, ok. 19 EUR/7 dni)	8606	3e5f1499-245c-479c-9343-176b1975888e
19	Pokój 1 os.	2-os. (możliwość 1 lub 2 dostawek dla dzieci),  ok. 26 m²,  ogrzewany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  zestaw do kawy/herbaty,  telefon,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  widok na góry lub jezioro,  za opłatą: minibar (płatny wg konsumpcji)	3698	b983bd86-d798-4eed-82b4-4e0d45b9f90e
19	Pokój 2 os.	2-os. (możliwość 1 lub 2 dostawek dla dzieci),  ok. 26 m²,  ogrzewany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  zestaw do kawy/herbaty,  telefon,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  widok na góry lub jezioro,  za opłatą: minibar (płatny wg konsumpcji)	2399	9838a459-3895-44ff-910f-7cce96cb1bac
19	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 lub 2 dostawek dla dzieci),  ok. 26 m²,  ogrzewany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  zestaw do kawy/herbaty,  telefon,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  widok na góry lub jezioro,  za opłatą: minibar (płatny wg konsumpcji)	2399	f69ca31c-16b4-42c3-a004-12eed41f3cde
19	Junior Suite 3 os.  Junior Suite 3 os.	Junior Suite 3 os.  Junior Suite 3 os.	4169	fc008b0f-ea9b-4d48-97a9-cc731fbed8e9
20	Pokój 1 os.	2-os. (możliwość dostawki dla os. dorosłej lub 2 dzieci – łóżko pojedyncze lub sofa),  ok. 32-40 m²,  elegancki,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna, polskie programy,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon,  za opłatą: minibar	1820	a01f5d49-ed08-48d0-b233-e5ea1563514e
20	Pokój 2 os.	2-os. (możliwość dostawki dla os. dorosłej lub 2 dzieci – łóżko pojedyncze lub sofa),  ok. 32-40 m²,  elegancki,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna, polskie programy,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon,  za opłatą: minibar	1440	d493f957-bdec-4081-9960-2f8335896b7e
20	Pokój 2 os. + 1 dostawka	2-os. (możliwość dostawki dla os. dorosłej lub 2 dzieci – łóżko pojedyncze lub sofa),  ok. 32-40 m²,  elegancki,  indywidualnie sterowana klimatyzacja,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna, polskie programy,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon,  za opłatą: minibar	1440	af83e8d4-2b63-454d-959c-83d2539d446f
21	Pokój 1 os.	2-os. (możliwość 1 lub 2 dostawek dla dzieci – łóżko piętrowe),  ok. 22 m²,  ogrzewany,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  zestaw do kawy/herbaty,  telefon,  minibar (codziennie uzupełniany w wodę),  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem	4898	4fb493d8-c4f8-4aa7-ba76-d84c1aaa52ae
21	Pokój 2 os.	2-os. (możliwość 1 lub 2 dostawek dla dzieci – łóżko piętrowe),  ok. 22 m²,  ogrzewany,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  zestaw do kawy/herbaty,  telefon,  minibar (codziennie uzupełniany w wodę),  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem	2899	77863fcd-2051-42db-b41c-4ad6b366459e
21	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 lub 2 dostawek dla dzieci – łóżko piętrowe),  ok. 22 m²,  ogrzewany,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  zestaw do kawy/herbaty,  telefon,  minibar (codziennie uzupełniany w wodę),  sejf,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem	2899	3a2905ca-eec8-41af-94e9-abc5eb4411a1
22	Pokój deluxe 1 os.	2-os. (możliwość 1 dostawki dla dziecka),  ok. 45 m²,  odnowiony,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka, szlafrok, klapki),  parasol,  internet bezprzewodowy,  telewizja satelitarna,  odtwarzacz DVD,  telefon,  sejf,  lodówka,  zestaw do kawy/herbaty,  2 butelki wody mineralnej dziennie,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  widok na ogród lub basen,  za opłatą: minibar,  pokoje łączone na zamówienie	6697	88ff6618-664c-436f-9012-7acbfbb5a4a1
22	Pokój deluxe 2 os.	2-os. (możliwość 1 dostawki dla dziecka),  ok. 45 m²,  odnowiony,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka, szlafrok, klapki),  parasol,  internet bezprzewodowy,  telewizja satelitarna,  odtwarzacz DVD,  telefon,  sejf,  lodówka,  zestaw do kawy/herbaty,  2 butelki wody mineralnej dziennie,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  widok na ogród lub basen,  za opłatą: minibar,  pokoje łączone na zamówienie	6298	f1938192-2f91-4187-a795-ff8f4d7e39eb
22	Pokój executive 2 os.	2-os. (możliwość 2 dostawek dla dzieci),  ok. 48 m²,  odnowiony,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka, szlafrok, klapki),  parasol,  internet bezprzewodowy,  telewizja satelitarna,  odtwarzacz DVD,  telefon,  sejf,  lodówka,  zestaw do kawy/herbaty,  2 butelki wody mineralnej dziennie,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  taras,  widok na ogród lub basen,  za opłatą: minibar	7296	a4bb2a21-4f5f-46ec-947f-a472165546ac
22	Pokój executive 2 os. + 1 dostawka	2-os. (możliwość 2 dostawek dla dzieci),  ok. 48 m²,  odnowiony,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka, szlafrok, klapki),  parasol,  internet bezprzewodowy,  telewizja satelitarna,  odtwarzacz DVD,  telefon,  sejf,  lodówka,  zestaw do kawy/herbaty,  2 butelki wody mineralnej dziennie,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  taras,  widok na ogród lub basen,  za opłatą: minibar	6797	b114f44c-8909-4027-b854-cc989ef802f5
23	Pokój 1 os. widok na morze	2-os. (możliwość 2 dostawek),  ok. 26 m²,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  balkon (stolik i krzesełka),  widok na morze	3279	4b7173f0-ef2b-4075-9a29-26c70370dff0
23	Pokój 1 os. widok na zatokę	2-os. (możliwość 2 dostawek),  ok. 26 m²,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  balkon (stolik i krzesełka),  widok na zatokę	3329	051ba8f4-dddc-44c9-bd97-4bd79d1f45e3
23	Pokój 2 os. widok na morze	2-os. (możliwość 2 dostawek),  ok. 26 m²,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  balkon (stolik i krzesełka),  widok na morze	2979	00dcc50e-addd-43cf-9d43-bf05359009f9
23	Pokój 2 os. widok na zatokę	2-os. (możliwość 2 dostawek),  ok. 26 m²,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  balkon (stolik i krzesełka),  widok na zatokę	3079	ae5b1c2d-f62b-441b-b982-c2eb3bb08d96
23	Junior Suite 2 os.	2-os. (możliwość 1 dostawki),  ok. 31 m²,  klimatyzowany,  łazienka (prysznic, wanna, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  sofa,  balkon (stolik i krzesełka),  widok na morze lub zatokę	3279	1651d540-a438-4534-aa36-bd787ad5d53e
23	Pokój 2 os. + 1 dostawka, widok na morze	2-os. (możliwość 2 dostawek),  ok. 26 m²,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  balkon (stolik i krzesełka),  widok na morze	2979	aeb8afb3-423c-4657-985c-b471e8551a49
23	Pokój 2 os. + 1 dostawka, widok na zatokę	2-os. (możliwość 2 dostawek),  ok. 26 m²,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  balkon (stolik i krzesełka),  widok na zatokę	3119	cf9f416c-397f-40b4-a1d3-72eceb3c41fd
23	Junior Suite 3 os.	2-os. (możliwość 1 dostawki),  ok. 31 m²,  klimatyzowany,  łazienka (prysznic, wanna, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  sofa,  balkon (stolik i krzesełka),  widok na morze lub zatokę	3429	c2886f4d-d1b8-4e55-9760-e175f6faf8c2
23	Pokój 2 os. + 2 dostawki, widok na morze	2-os. (możliwość 2 dostawek),  ok. 26 m²,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  balkon (stolik i krzesełka),  widok na morze	2979	72ec66b5-314a-4bfd-804d-e27e7c174c43
23	Pokój 2 os. + 2 dostawki, widok na zatokę	2-os. (możliwość 2 dostawek),  ok. 26 m²,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  zestaw do kawy/herbaty,  sejf,  balkon (stolik i krzesełka),  widok na zatokę	3159	0fe64d1b-ca2d-4dfb-ba3d-d0f5767d03e3
24	Pokój 1 os.	2-os. (możliwość 1 lub 2 dostawek),  ok. 28 m²,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon (stolik i krzesełka),  za opłatą: sejf, minibar (2 razy na tydzień bezpłatnie uzupełniany wodą)	3941	eaf7db26-67b5-4874-8a69-cb531e8acd85
24	Pokój 2 os.	2-os. (możliwość 1 lub 2 dostawek),  ok. 28 m²,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon (stolik i krzesełka),  za opłatą: sejf, minibar (2 razy na tydzień bezpłatnie uzupełniany wodą)	2799	d0def13e-450b-46a0-bf90-bd6e430bf85d
24	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 lub 2 dostawek),  ok. 28 m²,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat,  balkon (stolik i krzesełka),  za opłatą: sejf, minibar (2 razy na tydzień bezpłatnie uzupełniany wodą)	2799	c0a79a92-4331-4120-bb3a-e84a153b388c
25	Pokój 1 os.	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dostawek dla dzieci),  ok. 25 m²,  zadbany,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na ogród,  za opłatą: minibar, sejf	4148	2a1dddb3-6389-4e4f-bef6-8820cccebdf0
25	Pokój 2 os.	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dostawek dla dzieci),  ok. 25 m²,  zadbany,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na ogród,  za opłatą: minibar, sejf	3349	29f2a083-d23b-40f3-b311-f6c3b50fcf25
25	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dostawek dla dzieci),  ok. 25 m²,  zadbany,  klimatyzowany,  łazienka (wanna lub prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na ogród,  za opłatą: minibar, sejf	3559	0447e8b4-d5c1-4cac-bc3f-c84bd1fb984a
27	Pokój 1 os.	2-os. (możliwość 1 dostawki),  ok. 24 m²,  łazienka (wanna, prysznic, wc),  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  widok na ogród,  za opłatą: sejf (ok. 2 EUR/dzień)	5297	4f6933c0-a74f-4441-931d-9b52d7dd47d8
27	Pokój 2 os.	2-os. (możliwość 1 dostawki),  ok. 24 m²,  łazienka (wanna, prysznic, wc),  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  widok na ogród,  za opłatą: sejf (ok. 2 EUR/dzień)	4648	48b207a7-2099-4b04-92b0-353b3b7a95aa
27	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki),  ok. 24 m²,  łazienka (wanna, prysznic, wc),  telewizja satelitarna,  telefon,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon (stolik i krzesełka),  widok na ogród,  za opłatą: sejf (ok. 2 EUR/dzień)	4648	c8cfe56b-47bd-4090-b1c2-70ecf65f7e06
28	Pokój 1 os.	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci),  ok. 20 m²,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna LCD,  telefon,  internet bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  za opłatą: sejf (ok. 3 EUR/dzień)	5098	7f9d10e4-8e1d-4757-9db6-af8e58484e3e
28	Pokój 2 os.	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci),  ok. 20 m²,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna LCD,  telefon,  internet bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  za opłatą: sejf (ok. 3 EUR/dzień)	3799	b560d701-805a-4e60-be46-064136864e22
28	Pokój 2 os. widok na basen	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci),  ok. 20 m²,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna LCD,  telefon,  internet bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na basen,  za opłatą: sejf (ok. 3 EUR/dzień)	4197	2b86896a-12c2-45b2-b06e-95a0e9cc7093
28	Pokój 2 os. + 1 dostawka	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci),  ok. 20 m²,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna LCD,  telefon,  internet bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  za opłatą: sejf (ok. 3 EUR/dzień)	3799	b0860d6d-9a67-4162-888f-d752d375e611
28	Pokój 2 os. + 1 dostawka, widok na basen	2-os. (możliwość 1 dostawki dla os. dorosłej lub 2 dzieci),  ok. 20 m²,  indywidualnie sterowana klimatyzacja,  łazienka (wanna lub prysznic, wc, suszarka),  telewizja satelitarna LCD,  telefon,  internet bezprzewodowy,  bezpłatne łóżeczko dla dziecka do 2 lat na zamówienie przed przyjazdem,  balkon lub taras (stolik i krzesełka),  widok na basen,  za opłatą: sejf (ok. 3 EUR/dzień)	4396	92840a48-b5c4-474e-9a66-77125baa0b7e
33	Pokój 2 os. do pojedynczego wykorzystania, widok na morze	Pokój 2 os. do pojedynczego wykorzystania, widok na morze	4749	5de08441-5fb2-4580-94a1-7663cb9fc84d
33	Pokój 2 os. widok na morze	2-os. (możliwość 1 dostawki),  ok. 25 m²,  zadbany,  funkcjonalnie urządzony,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  sejf,  ręczniki plażowe,  balkon lub taras (stolik i krzesełka),  widok na morze	2499	53a389cc-ec5c-4f91-ad66-dcd638d33241
33	Pokój 2 os. + 1 dostawka, widok na morze	2-os. (możliwość 1 dostawki),  ok. 25 m²,  zadbany,  funkcjonalnie urządzony,  klimatyzowany,  łazienka (prysznic, wc, suszarka),  internet bezprzewodowy,  telewizja satelitarna,  telefon,  lodówka,  sejf,  ręczniki plażowe,  balkon lub taras (stolik i krzesełka),  widok na morze	2499	6f59ba0a-9a21-460e-8e02-2a3e0a9d667a
